Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-on Total,Add-ons Purchased,Extended Warranty,Accessory,Impulse
3628,70,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,10/14/2023 0:00,Overnight,76.15,"Extended Warranty,Extended Warranty,Accessory",2,1,0
3629,28,Male,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,5/1/2024 0:00,Standard,39.37,"Extended Warranty,Impulse Item",1,0,1
3630,27,Male,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,1/11/2024 0:00,Overnight,93.51,"Accessory,Impulse Item",0,1,1
3631,73,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,8/5/2024 0:00,Express,37.7,"Impulse Item,Accessory,Accessory",0,2,1
3631,73,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,8/21/2024 0:00,Standard,46.66,Accessory,0,1,0
3633,40,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,166,20.75,8,2/29/2024 0:00,Express,82.66,"Extended Warranty,Accessory,Extended Warranty",2,1,0
3634,74,Male,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,8/4/2024 0:00,Express,0,,0,0,0
3635,54,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,207.5,20.75,10,3/29/2024 0:00,Standard,0,,0,0,0
3635,54,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,6/26/2024 0:00,Express,0,,0,0,0
3635,54,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,1235.15,247.03,5,8/3/2024 0:00,Overnight,42.75,"Impulse Item,Impulse Item",0,0,2
3636,71,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,4/20/2024 0:00,Express,86.7,"Accessory,Impulse Item",0,1,1
3637,18,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,10/18/2023 0:00,Overnight,0,,0,0,0
3637,18,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,11/12/2023 0:00,Overnight,48.6,"Accessory,Accessory,Impulse Item",0,2,1
3638,58,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,6/14/2024 0:00,Standard,137.37,"Accessory,Extended Warranty,Accessory",1,2,0
3638,58,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,8/15/2024 0:00,Standard,27.69,Extended Warranty,1,0,0
3639,50,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,8/22/2024 0:00,Express,61.76,"Impulse Item,Extended Warranty",1,0,1
3640,58,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1976.24,247.03,8,12/3/2023 0:00,Express,113.93,"Impulse Item,Accessory,Impulse Item",0,1,2
3641,33,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,7603.47,844.83,9,9/13/2024 0:00,Standard,57.54,"Accessory,Impulse Item",0,1,1
3642,19,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,1/23/2024 0:00,Express,70.61,"Extended Warranty,Impulse Item,Extended Warranty",2,0,1
3644,75,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,11/30/2023 0:00,Standard,80.43,"Extended Warranty,Extended Warranty",2,0,0
3645,72,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,10/19/2023 0:00,Overnight,110.74,"Impulse Item,Impulse Item,Extended Warranty",1,0,2
3646,46,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,5/2/2024 0:00,Overnight,91.08,"Extended Warranty,Extended Warranty,Impulse Item",2,0,1
3648,35,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,9/28/2023 0:00,Standard,0,,0,0,0
3648,35,Female,No,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,11/4/2023 0:00,Standard,34.48,"Impulse Item,Impulse Item",0,0,2
3648,35,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,5/15/2024 0:00,Overnight,109.11,"Extended Warranty,Accessory,Accessory",1,2,0
3649,42,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,12/21/2023 0:00,Express,64.93,"Impulse Item,Extended Warranty,Extended Warranty",2,0,1
3649,42,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,4/1/2024 0:00,Standard,0,,0,0,0
3649,42,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,4224.15,844.83,5,6/10/2024 0:00,Standard,0,,0,0,0
3649,42,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,9/12/2024 0:00,Express,0,,0,0,0
3654,39,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,9/26/2023 0:00,Standard,27.68,Extended Warranty,1,0,0
3654,39,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,9/26/2023 0:00,Standard,0,,0,0,0
3654,39,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,10/4/2023 0:00,Standard,32.18,Extended Warranty,1,0,0
3655,44,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,166,20.75,8,6/20/2024 0:00,Standard,28.24,Accessory,0,1,0
3657,43,Female,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,10/10/2023 0:00,Standard,84.66,"Impulse Item,Accessory",0,1,1
3657,43,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,791.19,791.19,1,12/2/2023 0:00,Standard,0,,0,0,0
3658,25,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,2/20/2024 0:00,Overnight,25.18,Extended Warranty,1,0,0
3658,25,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,7/26/2024 0:00,Standard,69.9,"Extended Warranty,Extended Warranty,Extended Warranty",3,0,0
3658,25,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,7/31/2024 0:00,Express,24.58,Extended Warranty,1,0,0
3659,73,Female,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,9/18/2024 0:00,Express,0,,0,0,0
3660,30,Male,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2/14/2024 0:00,Standard,26.68,Extended Warranty,1,0,0
3664,29,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,10/10/2023 0:00,Overnight,37.94,Extended Warranty,1,0,0
3664,29,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,7/26/2024 0:00,Overnight,28.07,"Extended Warranty,Accessory",1,1,0
3664,29,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,186.75,20.75,9,8/17/2024 0:00,Overnight,111.45,"Impulse Item,Extended Warranty,Extended Warranty",2,0,1
3665,39,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,11/7/2023 0:00,Standard,89.44,"Impulse Item,Extended Warranty",1,0,1
3666,18,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,9/26/2023 0:00,Express,6.96,Accessory,0,1,0
3666,18,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,5/5/2024 0:00,Overnight,0,,0,0,0
3666,18,Female,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,8/13/2024 0:00,Express,0,,0,0,0
3667,41,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2319.8,463.96,5,7/23/2024 0:00,Express,29.21,Impulse Item,0,0,1
3668,25,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,83,20.75,4,8/4/2024 0:00,Express,32.79,"Accessory,Impulse Item",0,1,1
3668,25,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,8/10/2024 0:00,Overnight,25.63,"Extended Warranty,Extended Warranty,Impulse Item",2,0,1
3669,20,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,1/8/2024 0:00,Overnight,47.04,Impulse Item,0,0,1
3670,53,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,3/5/2024 0:00,Express,0,,0,0,0
3670,53,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,9/1/2024 0:00,Express,75.71,"Extended Warranty,Impulse Item,Accessory",1,1,1
3671,46,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,3/1/2024 0:00,Express,58.79,"Accessory,Accessory",0,2,0
3671,46,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,5/10/2024 0:00,Overnight,0,,0,0,0
3672,51,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,463.96,463.96,1,1/31/2024 0:00,Overnight,75.61,"Impulse Item,Impulse Item,Impulse Item",0,0,3
3672,51,Male,No,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,3/22/2024 0:00,Standard,89.99,"Extended Warranty,Accessory",1,1,0
3673,26,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,11/6/2023 0:00,Standard,71.09,"Extended Warranty,Impulse Item",1,0,1
3674,50,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,844.83,844.83,1,3/29/2024 0:00,Express,38.55,Accessory,0,1,0
3674,50,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,3/30/2024 0:00,Express,0,,0,0,0
3674,50,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,7/8/2024 0:00,Overnight,73.31,"Impulse Item,Extended Warranty,Accessory",1,1,1
3675,74,Male,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,1/15/2024 0:00,Express,41.43,Impulse Item,0,0,1
3678,78,Male,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2/14/2024 0:00,Express,96.92,"Accessory,Impulse Item,Extended Warranty",1,1,1
3678,78,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,8/18/2024 0:00,Express,43.13,Impulse Item,0,0,1
3679,66,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3164.76,791.19,4,8/25/2024 0:00,Overnight,75.94,"Accessory,Accessory",0,2,0
3680,24,Female,Yes,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,4/9/2024 0:00,Overnight,73.79,"Impulse Item,Accessory,Extended Warranty",1,1,1
3681,33,Male,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,3/29/2024 0:00,Overnight,0,,0,0,0
3681,33,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,7/15/2024 0:00,Standard,0,,0,0,0
3682,65,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,4/4/2024 0:00,Overnight,38.45,"Accessory,Accessory",0,2,0
3683,33,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2319.8,463.96,5,6/29/2024 0:00,Overnight,0,,0,0,0
3684,61,Female,No,Laptop,SKU1005,3,Cancelled,Cash,3711.68,463.96,8,8/27/2024 0:00,Standard,0,,0,0,0
3686,80,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,4/6/2024 0:00,Overnight,98.75,"Impulse Item,Extended Warranty,Impulse Item",1,0,2
3687,18,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,12/16/2023 0:00,Express,0,,0,0,0
3687,18,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,3/5/2024 0:00,Standard,65.92,"Extended Warranty,Extended Warranty",2,0,0
3687,18,Male,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,8/4/2024 0:00,Standard,51.26,"Accessory,Extended Warranty,Extended Warranty",2,1,0
3688,34,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,1582.38,791.19,2,1/15/2024 0:00,Express,25.88,Extended Warranty,1,0,0
3689,53,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,4/8/2024 0:00,Standard,0,,0,0,0
3689,53,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,9/3/2024 0:00,Overnight,9.99,Extended Warranty,1,0,0
3690,37,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,11/19/2023 0:00,Standard,68.25,"Accessory,Extended Warranty",1,1,0
3690,37,Female,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,8/12/2024 0:00,Express,31.78,"Accessory,Extended Warranty",1,1,0
3691,65,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2/8/2024 0:00,Express,43.81,"Impulse Item,Extended Warranty",1,0,1
3695,23,Female,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,5/16/2024 0:00,Express,0,,0,0,0
3695,23,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,7/25/2024 0:00,Overnight,15.33,Extended Warranty,1,0,0
3696,69,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,3/30/2024 0:00,Express,50.32,"Accessory,Impulse Item,Impulse Item",0,1,2
3696,69,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1235.15,247.03,5,4/15/2024 0:00,Standard,0,,0,0,0
3696,69,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,4/26/2024 0:00,Overnight,16.51,Extended Warranty,1,0,0
3697,26,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,7/11/2024 0:00,Express,48.9,"Impulse Item,Extended Warranty",1,0,1
3698,50,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,3/11/2024 0:00,Standard,24.7,Accessory,0,1,0
3698,50,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,4/6/2024 0:00,Standard,62.42,"Extended Warranty,Accessory,Accessory",1,2,0
3701,29,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,1/31/2024 0:00,Standard,0,,0,0,0
3701,29,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,3/18/2024 0:00,Express,73.43,"Impulse Item,Impulse Item,Accessory",0,1,2
3702,64,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,166,20.75,8,4/10/2024 0:00,Express,67.6,"Accessory,Accessory",0,2,0
3703,49,Male,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,12/8/2023 0:00,Overnight,65.7,"Impulse Item,Extended Warranty,Impulse Item",1,0,2
3704,74,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,3/31/2024 0:00,Express,102.62,"Impulse Item,Accessory,Accessory",0,2,1
3704,74,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,9/22/2024 0:00,Standard,20.69,Accessory,0,1,0
3705,50,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,4/4/2024 0:00,Overnight,13.25,Accessory,0,1,0
3706,48,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,166,20.75,8,4/26/2024 0:00,Express,43.91,Extended Warranty,1,0,0
3706,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5068.98,844.83,6,7/20/2024 0:00,Standard,31.05,"Accessory,Accessory",0,2,0
3708,30,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,11/20/2023 0:00,Overnight,0,,0,0,0
3709,67,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,494.06,247.03,2,2/28/2024 0:00,Express,42.49,Extended Warranty,1,0,0
3709,67,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,5/25/2024 0:00,Standard,99.69,"Impulse Item,Extended Warranty,Extended Warranty",2,0,1
3709,67,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,7/26/2024 0:00,Overnight,0,,0,0,0
3710,59,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,4224.15,844.83,5,1/7/2024 0:00,Express,14.52,Accessory,0,1,0
3711,45,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,11/3/2023 0:00,Standard,53.6,"Extended Warranty,Accessory",1,1,0
3713,71,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,83,20.75,4,10/17/2023 0:00,Standard,92.29,"Accessory,Impulse Item,Accessory",0,2,1
3713,71,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,11/10/2023 0:00,Overnight,41.65,"Impulse Item,Impulse Item,Accessory",0,1,2
3713,71,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,1/24/2024 0:00,Overnight,10.26,Extended Warranty,1,0,0
3713,71,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,3/13/2024 0:00,Standard,52.44,"Impulse Item,Impulse Item",0,0,2
3713,71,Male,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,5/25/2024 0:00,Express,17.26,Extended Warranty,1,0,0
3716,56,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,11/9/2023 0:00,Express,0,,0,0,0
3718,77,Male,No,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,5/15/2024 0:00,Standard,0,,0,0,0
3719,22,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,10/30/2023 0:00,Overnight,80.36,"Accessory,Accessory,Impulse Item",0,2,1
3719,22,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,1/30/2024 0:00,Express,41.54,Impulse Item,0,0,1
3719,22,Female,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,8/19/2024 0:00,Overnight,35.53,Extended Warranty,1,0,0
3720,46,Female,Yes,Smartphone,SKU1001,5,Cancelled,Cash,20.75,20.75,1,2/25/2024 0:00,Standard,0,,0,0,0
3721,32,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,207.5,20.75,10,11/29/2023 0:00,Express,0,,0,0,0
3724,40,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,1/16/2024 0:00,Overnight,0,,0,0,0
3724,40,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,83,20.75,4,7/26/2024 0:00,Standard,55.95,"Extended Warranty,Extended Warranty",2,0,0
3725,48,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,7/16/2024 0:00,Express,43.23,"Extended Warranty,Extended Warranty",2,0,0
3727,80,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,1/2/2024 0:00,Express,42.22,"Extended Warranty,Impulse Item",1,0,1
3727,80,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,9/17/2024 0:00,Standard,53.27,"Impulse Item,Accessory,Impulse Item",0,1,2
3728,67,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,7/10/2024 0:00,Express,18.47,Impulse Item,0,0,1
3729,28,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,83,20.75,4,4/10/2024 0:00,Overnight,25.35,"Extended Warranty,Extended Warranty",2,0,0
3730,39,Male,Yes,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,7/21/2024 0:00,Express,19.52,Accessory,0,1,0
3731,51,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,7/1/2024 0:00,Express,0,,0,0,0
3732,77,Female,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,10/12/2023 0:00,Overnight,34.42,Accessory,0,1,0
3732,77,Female,No,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,10/27/2023 0:00,Standard,29.7,"Accessory,Accessory",0,2,0
3732,77,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,6/14/2024 0:00,Overnight,59.24,"Accessory,Extended Warranty,Impulse Item",1,1,1
3733,36,Male,No,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,6/11/2024 0:00,Standard,0,,0,0,0
3734,69,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,1/24/2024 0:00,Overnight,9.84,Impulse Item,0,0,1
3734,69,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,6/29/2024 0:00,Overnight,0,,0,0,0
3736,54,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,10/11/2023 0:00,Express,0,,0,0,0
3736,54,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,3/24/2024 0:00,Standard,47.48,Impulse Item,0,0,1
3736,54,Male,No,Tablet,SKU1002,3,Cancelled,Cash,988.12,247.03,4,7/23/2024 0:00,Standard,106.85,"Impulse Item,Impulse Item,Extended Warranty",1,0,2
3737,24,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,9/17/2024 0:00,Express,34.64,"Extended Warranty,Extended Warranty",2,0,0
3738,44,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,3/14/2024 0:00,Standard,33.32,Impulse Item,0,0,1
3738,44,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,8/15/2024 0:00,Overnight,42.6,Impulse Item,0,0,1
3738,44,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,2319.8,463.96,5,8/15/2024 0:00,Standard,54.94,"Extended Warranty,Extended Warranty",2,0,0
3738,44,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,9/2/2024 0:00,Overnight,54.01,"Extended Warranty,Extended Warranty",2,0,0
3739,74,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,11/19/2023 0:00,Express,0,,0,0,0
3739,74,Female,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,1/5/2024 0:00,Express,56.09,"Accessory,Impulse Item",0,1,1
3739,74,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,4/7/2024 0:00,Standard,0,,0,0,0
3740,64,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,10/22/2023 0:00,Standard,68.98,"Accessory,Accessory,Impulse Item",0,2,1
3740,64,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,207.5,20.75,10,8/6/2024 0:00,Overnight,63.78,"Accessory,Extended Warranty",1,1,0
3742,43,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,1/23/2024 0:00,Express,46.51,"Impulse Item,Impulse Item",0,0,2
3742,43,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,3379.32,844.83,4,4/29/2024 0:00,Standard,8.34,Extended Warranty,1,0,0
3743,64,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1235.15,247.03,5,3/6/2024 0:00,Overnight,36.35,"Extended Warranty,Impulse Item,Extended Warranty",2,0,1
3743,64,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,5/10/2024 0:00,Standard,0,,0,0,0
3744,52,Female,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,12/10/2023 0:00,Overnight,0,,0,0,0
3747,73,Female,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,3/22/2024 0:00,Standard,0,,0,0,0
3748,39,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,5/1/2024 0:00,Standard,0,,0,0,0
3749,77,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,1/30/2024 0:00,Standard,0,,0,0,0
3750,36,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,12/15/2023 0:00,Express,0,,0,0,0
3751,59,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,103.75,20.75,5,2/11/2024 0:00,Express,49.55,Extended Warranty,1,0,0
3751,59,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,8/24/2024 0:00,Overnight,10.32,Extended Warranty,1,0,0
3751,59,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3164.76,791.19,4,8/29/2024 0:00,Standard,0,,0,0,0
3754,27,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,5/3/2024 0:00,Standard,17.74,Extended Warranty,1,0,0
3755,23,Female,Yes,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,11/9/2023 0:00,Overnight,73.82,"Impulse Item,Extended Warranty",1,0,1
3755,23,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,3/30/2024 0:00,Standard,32.46,"Accessory,Impulse Item",0,1,1
3756,47,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2/24/2024 0:00,Express,27.48,Accessory,0,1,0
3758,31,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,4/19/2024 0:00,Overnight,55.23,"Impulse Item,Impulse Item,Extended Warranty",1,0,2
3759,72,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,4/1/2024 0:00,Standard,16.87,Impulse Item,0,0,1
3760,32,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,5/27/2024 0:00,Standard,36.44,Impulse Item,0,0,1
3761,42,Female,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,6/9/2024 0:00,Express,19.03,Accessory,0,1,0
3761,42,Female,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,7/3/2024 0:00,Overnight,140.81,"Impulse Item,Accessory,Impulse Item",0,1,2
3761,42,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,9/9/2024 0:00,Overnight,0,,0,0,0
3762,44,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,5/6/2024 0:00,Express,32.08,"Extended Warranty,Impulse Item",1,0,1
3764,60,Male,No,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,11/29/2023 0:00,Standard,16.46,"Accessory,Impulse Item",0,1,1
3764,60,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,3/27/2024 0:00,Overnight,63.26,"Accessory,Extended Warranty,Extended Warranty",2,1,0
3765,55,Female,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,11/2/2023 0:00,Overnight,0,,0,0,0
3765,55,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,844.83,844.83,1,3/16/2024 0:00,Express,100.11,"Extended Warranty,Impulse Item,Accessory",1,1,1
3765,55,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,8/8/2024 0:00,Overnight,0,,0,0,0
3766,49,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,4/26/2024 0:00,Overnight,70.85,"Impulse Item,Accessory",0,1,1
3766,49,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,6/2/2024 0:00,Express,86.77,"Accessory,Extended Warranty,Impulse Item",1,1,1
